Id,SalePrice
1587,156097.89
1588,173750.45
1589,69465.82
1590,154335.66
1591,83128.6
1592,39882.953
1593,123315.55
1594,412046.78
1595,97421.586
1596,107385.75
1597,232811.1
1598,219762.03
1599,123888.54
1600,122726.35
1601,65682.164
1602,144817.03
1603,60891.773
1604,218103.2
1605,244148.25
1606,151437.17
1607,187891.25
1608,257723.45
1609,204739.77
1610,172050.27
1611,116010.18
1612,152728.14
1613,170970.25
1614,140879.94
1615,49696.52
1616,55871.73
1617,58194.78
1618,157928.28
1619,221739.69
1620,401845.84
1621,183631.36
1622,172326.47
1623,287760.9
1624,216867.88
1625,108148.54
1626,142257.03
1627,192158.3
1628,319480.28
1629,114788.71
1630,354729.53
1631,401364.44
1632,273563.75
1633,217685.11
1634,192051.84
1635,172455.86
1636,134613.56
1637,163498.25
1638,292348.25
1639,191695.22
1640,265550.72
1641,180131.48
1642,232635.98
1643,235258.16
1644,286796.8
1645,175191.53
1646,173750.28
1647,183712.11
1648,176442.02
1649,158328.81
1650,127842.88
1651,153661.27
1652,79397.09
1653,69837.93
1654,245723.11
1655,170182.6
1656,140513.1
1657,143042.81
1658,146684.6
1659,393613.34
1660,198488.1
1661,493131.9
1662,415091.6
1663,340135.94
1664,686787.5
1665,324979.34
1666,254342.94
1667,394540.5
1668,311672.97
1669,288483.28
1670,291768.9
1671,256698.12
1672,347064.22
1673,282149.9
1674,236469.44
1675,225038.78
1676,185857.27
1677,215747.94
1678,393017.3
1679,369059.5
1680,349015.22
1681,238282.73
1682,322370.7
1683,174639.72
1684,164623.05
1685,174382.75
1686,194186.2
1687,327945.12
1688,238397.06
1689,211376.34
1690,191375.73
1691,188997.2
1692,304392.97
1693,176970.84
1694,177092.06
1695,145266.31
1696,328969.75
1697,146073.3
1698,328763.06
1699,270978.34
1700,273218.56
1701,270666.1
1702,192852.25
1703,197470.42
1704,316351.72
1705,225339.22
1706,342688.25
1707,213983.86
1708,188792.38
1709,252440.89
1710,208583.47
1711,285177.56
1712,286801.47
1713,263884.75
1714,218471.89
1715,223302.42
1716,217725.6
1717,157181.66
1718,99284.9
1719,216232.0
1720,287427.7
1721,131811.89
1722,81483.67
1723,140465.94
1724,164569.05
1725,231894.6
1726,172529.72
1727,149077.97
1728,187659.16
1729,170476.77
1730,30425.959
1731,77267.72
1732,116249.734
1733,89594.266
1734,218498.14
1735,99600.7
1736,87291.01
1737,27896.156
1738,240484.84
1739,212695.98
1740,202891.3
1741,168558.31
1742,196898.38
1743,219385.33
1744,437612.88
1745,191253.31
1746,177346.75
1747,185906.55
1748,233773.78
1749,260610.52
1750,109384.125
1751,276633.53
1752,105325.39
1753,122670.66
1754,263423.62
1755,158071.28
1756,163829.0
1757,100494.14
1758,169392.58
1759,73661.13
1760,125763.8
1761,170368.69
1762,185807.3
1763,204344.56
1764,214185.98
1765,48429.05
1766,173095.17
1767,281616.56
1768,154155.61
1769,151491.33
1770,135402.31
1771,217325.02
1772,177070.44
1773,147027.73
1774,155705.53
1775,179284.86
1776,130781.016
1777,77341.81
1778,163463.17
1779,39829.434
1780,116879.03
1781,104396.97
1782,102592.086
1783,129882.125
1784,42067.703
1785,78759.016
1786,278464.66
1787,119824.195
1788,97976.336
1789,105318.36
1790,89327.91
1791,197960.67
1792,131418.66
1793,62562.566
1794,108532.27
1795,174783.34
1796,172374.97
1797,89361.055
1798,143105.03
1799,109618.57
1800,101489.914
1801,195083.86
1802,70264.555
1803,143305.64
1804,81380.62
1805,110572.445
1806,127039.65
1807,45366.77
1808,57409.816
1809,46494.992
1810,101678.25
1811,142057.33
1812,61712.863
1813,137879.33
1814,271578.8
1815,53449.61
1816,106877.26
1817,124792.59
1818,307905.56
1819,53686.344
1820,46545.97
1821,107856.945
1822,102523.81
1823,55959.344
1824,149814.11
1825,293071.53
1826,94455.305
1827,53745.82
1828,304806.9
1829,373014.44
1830,98304.195
1831,221459.25
1832,34757.645
1833,155580.84
1834,60734.14
1835,81817.65
1836,67184.07
1837,399510.38
1838,78063.8
1839,64847.273
1840,161916.0
1841,74482.81
1842,127314.12
1843,99167.74
1844,105531.305
1845,539661.9
1846,150669.2
1847,262862.5
1848,376158.06
1849,108510.336
1850,184141.33
1851,204554.56
1852,62355.816
1853,166950.81
1854,326504.3
1855,174302.78
1856,200612.27
1857,42737.715
1858,58624.7
1859,58722.734
1860,134296.98
1861,72898.484
1862,380387.8
1863,353208.1
1864,353591.97
1865,316021.84
1866,297054.3
1867,243584.28
1868,239824.55
1869,181480.4
1870,207107.75
1871,205509.16
1872,159685.69
1873,237660.89
1874,852304.2
1875,265730.06
1876,197925.94
1877,206338.48
1878,227794.2
1879,206140.42
1880,195463.02
1881,228372.14
1882,264993.12
1883,195403.56
1884,199979.81
1885,186624.73
1886,261142.92
1887,169581.03
1888,229085.88
1889,236076.02
1890,152939.92
1891,103630.984
1892,215982.22
1893,155379.62
1894,99307.34
1895,101811.375
1896,106871.85
1897,119897.58
1898,200830.88
1899,172162.55
1900,155364.97
1901,174001.0
1902,165131.72
1903,127606.21
1904,92871.18
1905,135339.31
1906,371278.25
1907,164195.62
1908,91386.71
1909,97360.93
1910,240742.53
1911,243445.17
1912,269596.22
1913,49553.453
1914,33193.887
1915,7924225.0
1916,48300.457
1917,282941.03
1918,142508.38
1919,241941.9
1920,244508.72
1921,382927.28
1922,231987.28
1923,218059.11
1924,168740.22
1925,199366.27
1926,373582.62
1927,176172.83
1928,158441.66
1929,240902.38
1930,69916.164
1931,116859.53
1932,169033.19
1933,191576.97
1934,166781.66
1935,180433.39
1936,213406.11
1937,178387.92
1938,168130.14
1939,285866.2
1940,125698.57
1941,216161.7
1942,173278.84
1943,152165.2
1944,325674.3
1945,396971.1
1946,65699.08
1947,348862.8
1948,162243.23
1949,306307.62
1950,235682.8
1951,266837.78
1952,183911.08
1953,292803.88
1954,306169.5
1955,202750.48
1956,316981.1
1957,153333.06
1958,285949.38
1959,118146.86
1960,76299.24
1961,122499.27
1962,59922.47
1963,134811.16
1964,122835.836
1965,120629.89
1966,145543.1
1967,281356.16
1968,457281.03
1969,350483.47
1970,384356.72
1971,663533.4
1972,371331.34
1973,260295.56
1974,344709.97
1975,46360064.0
1976,253908.64
1977,349622.2
1978,373997.56
1979,291721.6
1980,234325.11
1981,288028.6
1982,240757.22
1983,141296.52
1984,153415.7
1985,214155.77
1986,199950.25
1987,206720.0
1988,176840.42
1989,257359.22
1990,210010.4
1991,228417.66
1992,226191.4
1993,177428.12
1994,211846.97
1995,171038.75
1996,238776.36
1997,270013.56
1998,309223.3
1999,228980.16
2000,249781.75
2001,259970.81
2002,247310.47
2003,283060.88
2004,210967.12
2005,239622.0
2006,213211.22
2007,243554.31
2008,214318.6
2009,210089.53
2010,190443.92
2011,157239.69
2012,190872.12
2013,216196.12
2014,182424.36
2015,240057.95
2016,197389.66
2017,182882.31
2018,109556.28
2019,132829.23
2020,97905.34
2021,77905.31
2022,162425.9
2023,214507.75
2024,298325.62
2025,324731.5
2026,200911.14
2027,187572.73
2028,186208.9
2029,190912.0
2030,274166.28
2031,205797.66
2032,206723.75
2033,247193.05
2034,144828.08
2035,230035.12
2036,216948.14
2037,266980.6
2038,160923.7
2039,235210.38
2040,427606.06
2041,334140.38
2042,203165.47
2043,193469.55
2044,194478.1
2045,151770.28
2046,198128.77
2047,155406.61
2048,128762.164
2049,138362.88
2050,171258.61
2051,46311.34
2052,107164.16
2053,157453.97
2054,89437.27
2055,65510.633
2056,150853.1
2057,122811.71
2058,213883.48
2059,156119.03
2060,131856.28
2061,193055.77
2062,157052.36
2063,216575.0
2064,113667.22
2065,39508.965
2066,372490.47
2067,140788.47
2068,136725.98
2069,37022.05
2070,41774.977
2071,57239.523
2072,67915.69
2073,125914.65
2074,376466.72
2075,142662.44
2076,114165.44
2077,158497.72
2078,127337.43
2079,125693.53
2080,252016.58
2081,172632.42
2082,53196.06
2083,155614.08
2084,198209.1
2085,104784.375
2086,102546.2
2087,96977.195
2088,78473.81
2089,109394.98
2090,221009.22
2091,37737.09
2092,113812.35
2093,104125.914
2094,46448.457
2095,200721.92
2096,48114.355
2097,108348.195
2098,265286.94
2099,35501.87
2100,35501.87
2101,41172.64
2102,165322.06
2103,37979.895
2104,56768.145
2105,307742.06
2106,37940.867
2107,121172.73
2108,77581.38
2109,132319.1
2110,97746.93
2111,61897.59
2112,95100.305
2113,89146.555
2114,171477.11
2115,171624.52
2116,64808.01
2117,435258.34
2118,92954.56
2119,455375.34
2120,284867.44
2121,35891.902
2122,107628.734
2123,35501.87
2124,161928.36
2125,173508.86
2126,279355.2
2127,152026.83
2128,160367.88
2129,75666.79
2130,119800.54
2131,113666.24
2132,64800.72
2133,116306.4
2134,93197.77
2135,83510.96
2136,38736.406
2137,95121.805
2138,135868.5
2139,105038.11
2140,74302.33
2141,154209.86
2142,141629.2
2143,230132.78
2144,37428.926
2145,110548.305
2146,254633.94
2147,132742.62
2148,95961.16
2149,93743.31
2150,229600.95
2151,85331.06
2152,153970.92
2153,143028.89
2154,77712.086
2155,283359.6
2156,236933.33
2157,182527.2
2158,232012.95
2159,204825.7
2160,276927.84
2161,248810.31
2162,241704.83
2163,284307.53
2164,246923.98
2165,163399.6
2166,519608.28
2167,213214.88
2168,208527.58
2169,232727.19
2170,439887.44
2171,147567.28
2172,162343.53
2173,199377.88
2174,204516.72
2175,345602.03
2176,333080.28
2177,250614.25
2178,206557.02
2179,221533.19
2180,160541.4
2181,214284.67
2182,238242.52
2183,167238.12
2184,141904.73
2185,124908.445
2186,94882.8
2187,278316.5
2188,138757.31
2189,1546386.5
2190,35501.87
2191,246514.58
2192,64436.703
2193,63682.043
2194,54412.25
2195,142914.1
2196,55170.69
2197,302687.66
2198,94605.95
2199,102077.47
2200,98126.04
2201,151994.8
2202,421470.75
2203,188144.78
2204,128771.125
2205,172453.72
2206,85923.67
2207,116022.91
2208,255271.94
2209,219695.19
2210,104021.41
2211,128913.05
2212,152274.52
2213,77475.95
2214,31031.799
2215,99617.8
2216,246428.31
2217,1971600.4
2218,52173.426
2219,48734.7
2220,46223.797
2221,3386446.5
2222,287879.5
2223,225452.08
2224,193204.22
2225,35501.87
2226,185208.8
2227,173146.36
2228,290151.2
2229,286549.4
2230,159824.64
2231,234468.39
2232,208069.3
2233,256401.6
2234,215486.8
2235,192230.52
2236,259862.25
2237,279000.56
2238,185237.23
2239,51739.72
2240,144926.19
2241,127220.17
2242,70024.2
2243,107152.5
2244,54768.4
2245,154198.39
2246,111811.414
2247,180128.39
2248,358505.94
2249,136237.25
2250,134271.75
2251,39735.19
2252,209937.12
2253,209516.3
2254,186262.38
2255,282259.2
2256,186380.89
2257,210316.86
2258,158001.8
2259,177131.58
2260,108304.91
2261,149868.12
2262,195162.02
2263,372662.78
2264,231413.44
2265,65587.15
2266,274748.66
2267,329717.9
2268,465665.03
2269,190543.84
2270,277464.75
2271,184755.6
2272,167671.86
2273,165899.64
2274,191672.9
2275,81172.734
2276,262280.78
2277,163848.22
2278,133364.12
2279,187140.52
2280,131485.47
2281,165069.2
2282,171509.83
2283,72602.234
2284,90514.41
2285,365989.16
2286,100807.25
2287,320835.62
2288,231445.66
2289,371951.6
2290,446956.56
2291,315122.28
2292,440878.6
2293,413579.78
2294,469451.6
2295,458061.88
2296,359839.44
2297,295306.75
2298,334689.88
2299,357719.4
2300,331528.7
2301,309261.66
2302,247398.94
2303,249978.36
2304,203372.11
2305,185135.16
2306,182216.58
2307,195199.61
2308,209858.84
2309,243959.27
2310,227068.69
2311,172277.19
2312,269629.66
2313,175022.2
2314,223966.56
2315,175655.28
2316,224947.8
2317,258342.34
2318,205838.1
2319,214976.31
2320,196566.86
2321,229985.34
2322,182913.02
2323,205503.08
2324,211117.06
2325,194667.56
2326,164152.89
2327,215025.94
2328,235144.66
2329,189324.27
2330,171971.05
2331,315740.47
2332,434483.22
2333,335990.84
2334,256040.44
2335,239699.25
2336,344135.8
2337,244647.73
2338,301896.0
2339,232102.58
2340,361344.28
2341,226539.19
2342,248070.14
2343,234087.89
2344,239474.88
2345,235530.02
2346,200241.45
2347,206606.88
2348,258868.89
2349,275105.78
2350,452134.16
2351,170647.23
2352,267458.9
2353,246321.17
2354,147106.97
2355,105482.41
2356,141648.78
2357,172714.77
2358,229471.14
2359,135868.23
2360,147921.08
2361,213470.02
2362,336779.72
2363,123802.2
2364,145843.62
2365,229220.7
2366,165210.0
2367,153381.03
2368,191111.47
2369,308049.5
2370,209923.5
2371,186328.45
2372,188608.28
2373,268623.53
2374,198273.94
2375,247297.03
2376,246266.9
2377,588248.3
2378,152769.22
2379,285671.34
2380,126572.37
2381,220123.23
2382,186924.88
2383,178126.81
2384,281329.88
2385,116629.17
2386,129817.85
2387,114242.11
2388,59739.992
2389,97268.96
2390,159655.55
2391,85495.85
2392,103916.695
2393,169890.7
2394,157125.77
2395,203037.23
2396,124786.164
2397,202310.88
2398,305871.8
2399,51869.16
2400,136670.19
2401,168495.31
2402,133678.52
2403,163688.12
2404,142321.22
2405,189491.89
2406,2418292.2
2407,92681.66
2408,107847.484
2409,90963.086
2410,187921.7
2411,142897.19
2412,101734.6
2413,124698.73
2414,262089.52
2415,124245.625
2416,89017.59
2417,250309.7
2418,145518.66
2419,120726.91
2420,104073.4
2421,16427881.0
2422,134443.06
2423,83849.41
2424,197457.25
2425,389277.0
2426,59263.617
2427,71639.055
2428,177176.19
2429,941810.1
2430,127546.35
2431,125539.836
2432,65043.055
2433,105268.85
2434,135475.42
2435,117470.95
2436,35501.87
2437,101901.03
2438,149656.31
2439,61225.43
2440,77334.37
2441,154051.11
2442,78194.56
2443,70988.48
2444,175942.3
2445,115501.484
2446,100177.6
2447,170314.6
2448,95791.73
2449,170504.4
2450,166232.86
2451,111485.914
2452,69139.32
2453,35501.87
2454,53327.312
2455,204853.64
2456,112114.984
2457,264487.4
2458,93569.234
2459,182456.72
2460,95696.04
2461,105088.1
2462,175405.84
2463,77193.11
2464,231245.55
2465,71964.516
2466,77710.08
2467,112407.26
2468,51985.832
2469,53284.66
2470,312781.22
2471,287676.12
2472,83650.21
2473,156018.86
2474,535200.25
2475,129659.234
2476,200388.75
2477,87072.09
2478,151658.88
2479,113389.94
2480,70887.41
2481,126212.56
2482,151967.69
2483,153091.1
2484,120560.31
2485,173887.03
2486,93869.9
2487,556553.7
2488,106228.836
2489,159073.9
2490,187620.16
2491,35501.87
2492,166404.95
2493,205670.52
2494,49019.406
2495,62353.316
2496,192731.83
2497,181093.12
2498,94045.17
2499,35501.87
2500,178104.05
2501,135841.67
2502,123699.766
2503,37635.2
2504,16309866.0
2505,413531.7
2506,235078.95
2507,245461.95
2508,236684.45
2509,190698.19
2510,187874.4
2511,192521.48
2512,224297.66
2513,218342.33
2514,53468.73
2515,186200.56
2516,194284.38
2517,144303.9
2518,193922.67
2519,231132.66
2520,203100.77
2521,205515.81
2522,219020.12
2523,162931.98
2524,194018.5
2525,329767.9
2526,136329.52
2527,93285.19
2528,125184.4
2529,134895.78
2530,130306.06
2531,215349.36
2532,213414.45
2533,185012.14
2534,163953.4
2535,279961.94
2536,249136.56
2537,207474.27
2538,196668.3
2539,155820.06
2540,174904.73
2541,168809.6
2542,185073.55
2543,68469.97
2544,75407.88
2545,53515.457
2546,185638.86
2547,80375.15
2548,53485.97
2549,158226.62
2550,1141436.1
2551,210614.92
2552,165666.77
2553,82679.05
2554,35501.87
2555,125358.1
2556,231811.9
2557,245346.81
2558,36715.38
2559,117980.78
2560,156186.05
2561,215151.88
2562,623469.25
2563,148890.28
2564,141898.78
2565,145862.27
2566,672911.25
2567,158088.17
2568,221632.3
2569,161771.69
2570,134558.38
2571,186736.19
2572,145893.14
2573,175999.69
2574,1652486.9
2575,189068.4
2576,5351913.5
2577,515421.6
2578,134777.73
2579,54514.99
2580,134621.02
2581,70074.64
2582,2917034.0
2583,249654.81
2584,113626.79
2585,187362.48
2586,226942.9
2587,193869.42
2588,1037020.2
2589,165552.4
2590,174670.69
2591,271176.38
2592,228273.06
2593,222654.69
2594,196910.02
2595,200777.45
2596,299436.38
2597,147379.81
2598,338442.03
2599,354629.75
2600,296323360.0
2601,80488.75
2602,64756.426
2603,79505.82
2604,62238.418
2605,49545.47
2606,148392.3
2607,124458.02
2608,111491.66
2609,189675.05
2610,106396.836
2611,1167686.9
2612,132225.36
2613,225734.77
2614,214951.1
2615,418959.66
2616,125801.46
2617,428662.34
2618,124291.375
2619,138422.8
2620,189119.27
2621,157766.02
2622,228841.97
2623,268961.4
2624,286372.9
2625,337527.9
2626,177652.3
2627,286658.2
2628,1252341.4
2629,396698.6
2630,292441.38
2631,738982.9
2632,594286.8
2633,320669.84
2634,339791.28
2635,125962.45
2636,219265.89
2637,103953.47
2638,320513.0
2639,179684.88
2640,132178.08
2641,104675.11
2642,197985.6
2643,98645.0
2644,133539.77
2645,136382.31
2646,79865.43
2647,140412.77
2648,117242.08
2649,136729.38
2650,209903.69
2651,153787.05
2652,397415.4
2653,263699.84
2654,223992.83
2655,433404.34
2656,331219.0
2657,300779.25
2658,325846.72
2659,265169.84
2660,414254.0
2661,322034.53
2662,345250.53
2663,245509.48
2664,232443.27
2665,212479.27
2666,205422.94
2667,166592.0
2668,232758.48
2669,185414.69
2670,306276.66
2671,191100.53
2672,197297.25
2673,192619.19
2674,199219.17
2675,161441.4
2676,201314.3
2677,206334.16
2678,234130.1
2679,246502.81
2680,277081.84
2681,372252.53
2682,341329.47
2683,337124.8
2684,246641.1
2685,306350.28
2686,253521.5
2687,271093.62
2688,236747.66
2689,212088.33
2690,457332.03
2691,176059.95
2692,639681.56
2693,203564.98
2694,151793.88
2695,190962.25
2696,207253.95
2697,186864.62
2698,559660.44
2699,196898.0
2700,121504.02
2701,140681.1
2702,87835.72
2703,35501.87
2704,209402.44
2705,171561.84
2706,118629.63
2707,83016.336
2708,140331.9
2709,64752.29
2710,98190.445
2711,40171.92
2712,146891.78
2713,155716.22
2714,207705.69
2715,197467.4
2716,144546.88
2717,201122.98
2718,205342.83
2719,322562.28
2720,284944.3
2721,143522.16
2722,450783.97
2723,153185.3
2724,108031.02
2725,124441.65
2726,185445.28
2727,364591.88
2728,154460.52
2729,221367.61
2730,196233.45
2731,227240.47
2732,125826.42
2733,112734.8
2734,134939.9
2735,137740.53
2736,114793.63
2737,127328.805
2738,167264.12
2739,185948.94
2740,176017.16
2741,119385.05
2742,133096.67
2743,200946.6
2744,155322.6
2745,134477.17
2746,190094.08
2747,130520.6
2748,68841.734
2749,171044.3
2750,85893.27
2751,133620.4
2752,84857.3
2753,1590313.6
2754,407600.62
2755,91128.32
2756,42874.31
2757,39010.297
2758,48621.426
2759,109411.05
2760,163497.64
2761,124967.19
2762,123412.73
2763,171004.83
2764,59137.266
2765,318980.1
2766,58606.98
2767,36719.234
2768,116618.27
2769,114106.11
2770,126244.945
2771,176705.89
2772,74600.96
2773,400477.75
2774,186154.94
2775,291476.6
2776,109232.664
2777,175107.02
2778,114091.09
2779,129163.84
2780,175973.52
2781,66552.555
2782,60178.17
2783,67610.086
2784,130171.92
2785,74780.61
2786,87821.81
2787,157459.67
2788,42906.375
2789,497172.12
2790,38174.496
2791,102509.055
2792,35501.87
2793,44068.71
2794,108345.3
2795,99194.89
2796,88053.03
2797,446622.94
2798,38782.684
2799,52046.152
2800,37174.004
2801,364622.47
2802,237842.97
2803,224068.25
2804,103880.04
2805,61187.254
2806,56395.01
2807,250877.06
2808,103992.34
2809,81892.43
2810,105998.11
2811,96094.31
2812,92189.586
2813,134268.94
2814,186243.89
2815,67030.6
2816,201491.2
2817,90143.9
2818,140518.45
2819,99310.27
2820,219014.06
2821,132189.3
2822,190953.14
2823,681706.1
2824,196476.89
2825,35501.87
2826,126321.42
2827,186326.5
2828,217634.47
2829,101197.94
2830,241438.28
2831,204825.7
2832,253105.27
2833,273687.97
2834,233207.97
2835,215310.55
2836,189180.23
2837,105574.89
2838,184629.47
2839,189337.44
2840,189269.39
2841,204882.55
2842,214757.67
2843,136572.47
2844,556780.9
2845,170386.08
2846,241029.45
2847,242093.08
2848,130770.79
2849,190122.19
2850,269633.0
2851,212555.47
2852,215169.73
2853,215208.72
2854,166176.6
2855,180033.25
2856,159750.58
2857,185274.16
2858,209293.23
2859,180586.27
2860,80767.87
2861,102677.04
2862,132487.9
2863,74025.5
2864,201816.6
2865,150500.17
2866,140831.31
2867,45284.684
2868,59062.64
2869,78022.12
2870,92448.61
2871,369871.3
2872,55737.457
2873,55174.27
2874,155161.95
2875,86329.18
2876,161105.05
2877,329342.97
2878,256146.19
2879,153470.44
2880,125934.82
2881,111384.43
2882,344941.8
2883,276649.88
2884,183083.69
2885,166179.61
2886,207727.69
2887,40065.902
2888,200677.14
2889,63297.62
2890,35501.87
2891,249888.48
2892,77981.945
2893,61853.098
2894,35501.87
2895,267216.72
2896,215668.95
2897,160032.83
2898,130712.69
2899,197522.78
2900,247569.11
2901,733031.44
2902,118178.75
2903,284232.44
2904,335883.53
2905,124539.71
2906,179688.66
2907,63798.207
2908,144098.45
2909,129492.414
2910,65652.35
2911,60217.613
2912,107855.81
2913,62065.7
2914,42680.69
2915,75813.13
2916,68714.75
2917,106839.04
2918,42385.195
2919,176461.2
